custom_id,brand,modelno,title,price,dimensions,shipweight
1313,Philips,DLM4313/17,Philips USA 2 Silicone Cases for iPhone 4 Black White,16.88,2.5 x 1.5 x 0.5 inches,1
1314,Koss,ISPARK,Koss Earbud Stereophone,30.29,6.5 x 5.0 x 1.75 inches,0.15
1315,SAMSILL CORPORATION,SAM39403,SAMSILL CORPORATION                                Microsoft Ladies Laptop Tote 15-1 2 x 6-1 4 x 13-1 4 Black Tan,80.29,15.5 x 13.25 x 6.25 inches,3.6667
1316,Optoma,BL-FP230C,Optoma BL-FP230C Replacement Projector Lamp for Optoma EP749 Projector,294.84,6.25 x 6.25 x 5.0 inches,0.56
1317,Case Logic,87974,Case Logic 208 Capacity Nylon CD DVD Wallet,19.99,13.25 x 12.0 x 2.75 inches,2.04
1318,Tenba,136902,Tenba Mixx Shoulder Bag  Large,85.99,10.5 x 9.5 x 8.5 inches,1.8
1319,Middle Atlantic,PDT-2020C-NS,Middle Atlantic Long 20 Outlet Single 20 Amp Circuit Thin Power Strip with Cord,188.99,,7
1320,Belkin,F8E262-BLK,Belkin F8E262-BLK WaveRest Series Gel Mouse Pad,14.88,10.8 x 8.1 x 2.25 inches,0.44
1321,Kingston,M25664F50,Kingston M25664F50 2GB DDR2-667 200-pin SO DIMM SDRAM Laptop Memory Module,38.92,5.76 x 3.06 x 0.45 inches,0.1
1322,Fellowes,91441,Fellowes 91441 Gel Crystal Mouse Pad with Wrist Rest,14.88,8.91 x 4.77 x 0.27 inches,0.8
1323,Mutant,MIG-PS1-4,Mutant MIG-PS1-4 Media Yo Yo Amplified Speaker Green,14.88,5.0 x 4.0 x 2.0 inches,1
1324,Verbatim,97060,Verbatim 500GB CLLN USB Portable Hard Drive 97060,77.84,7.0 x 5.6 x 1.9 inches,0.7
1325,Kensington,K72343US,Kensington ProFit Wired Full Size Mouse,19.88,11.0 x 10.0 x 1.5 inches,0.9
1326,COBRA,XRS-9645,Cobra 15-Band Digital Radar Laser Detector,135.25,4.9 x 3.2 x 1.5 inches,1.1
1327,Skooba Design,890-312,Skooba Design 12 Wrap in Black,18.99,12.0 x 12.0 x 0.125 inches,1
1328,Draper,129002,Draper Matte White Baronet Electric Screen - AV Format 60 x 60,423.8,,24
1329,Draper,101180,Draper M1300 Premier Electric Screen  - AV Format 12 x 12,2436.45,,111
1330,Draper,111534,Draper High Contrast Grey Signature Series E Electric Screen  - AV Format 7 x 9,2332.95,,165
1331,Draper,116305Q,Draper High Contrast Grey Targa Electric Screen With Quiet Motor - HDTV 106 diagonal,882.5,,62
1332,Draper,252099,Draper HiDef Grey Clarion Fixed Frame Screen - 7 6 diagonal NTSC Format,824.99,,45
1333,Draper,125075,Draper Vortex Rear Projection Screen with System 200 Black Frame - 92 diagonal HDTV Format,9137.2,,230
1334,Draper,106062,Draper AT Grey Access MultiView Series E Acoustically Transparent Screen - 109 diagonal Widescreen Format,4375.95,,96
1335,Canon,,Canon CLI-226 Black Ink Tank,0,4.5 x 3.6 x 0.9 inches,
1336,HON,,HON Company Laminate Angled Center Drawer 22w x 15-3 8d x 2-1 2h Henna Cherry,85.39,22.0 x 15.375 x 2.5 inches,11
1337,Case Logic,ULA-116GRAY,Case Logic 16.2  Laptop Case Gray,27.8,16.54 x 14.76 x 3.74 inches,1.25
1338,Kroo,11929,Kroo iPad iCap Black,28.88,12.0 x 10.0 x 1.5 inches,1
1339,,75174,Smead 5  Expansion End Tab File Pockets w Tyvek Straight Letter Manila 10 Box,37.94,,2.599
1340,General Tools,1261-2,General Tools 1261-2 3 8-Inch Grommet Refills - 24 Pack,7.99,,0.1518
1341,CTA,MR-ENEL9,CTA Mini Battery Chargers for Nikon EN-EL9 Digital Cameras,15.98,8.5 x 3.5 x 2.75 inches,0.3063
1342,Stanley,680-33-691,Stanley MaxSteel Tape Rules - 5 8 x12 c.g. power meas,17.99,,0.42
1343,V7,V7N2C6-03F-BLKS,V7 3 CAT6 Snagless Molded Network Patch Cable Black,4.88,8.0 x 6.0 x 1.0 inches,0.2
1344,Philips,46PFL3706/F7,Philips 46  Class LCD 1080p 120Hz HDTV 46PFL3706,749.99,44.11 x 27.1 x 4.33 inches,61.95
1345,Sony,SF8N4/TQP,Sony 8GB Class 4 SD Memory Card,0,6.1 x 4.92 x 0.354 inches,
1346,INNOVERA,51452,Innovera Softskin Gel Wrist Rest Black,11.25,,0.382
1347,Encore,15060,Mavis Beacon Teaches Typing Platinum 20,24.98,7.56 x 5.28 x 1.34 inches,0.3
1348,Zoom,30370000G,Zoom Telephonics V.92 LP PCI Express Modem,35,7.0 x 5.3 x 1.2 inches,0.35
1349,Buffalo Technology,LSWX10TL1D,Buffalo Technology LinkStation Duo Dual-Bay 1.0 TB 1 x 1TB Network Attatched Storage LS-WX1.0TL 1D,179.82,10.7 x 8.9 x 4.7 inches,4.45
1350,Night Owl,CAM-S420-245A,Night Owl Security Products CCD Wired Color Security Camera with 60 Cable,67.82,13.0 x 11.5 x 5.5 inches,2.8
1351,Clover Electronics,TBUN0830,Clover 19  LCD with 8-Channel DVR System with H.264 Video Compression,1079.73,20.25 x 17.0 x 16.0 inches,35.35
1352,Lenovo,43113HU,Lenovo Black 15.6  IdeaPad Z565-43113HU Laptop PC with AMD Turion II P560 Processor and Windows 7 Home Premium 64-bit,518,18.5 x 13.6 x 3.5 inches,9
1353,Sceptre,E240RC-FHD,Sceptre 24  ultra-slim E240RC-FHD,179,22.5 x 16.9 x 7.7 inches,15.81
1354,Kingston,KHX1600C9D3X2K2/4GX,Kingston HyperX Grey Series 4GB 2 x 2GB DDR3 SDRAM 1600 240-Pin Desktop Memory Model,49.99,6.75 x 3.75 x 0.55 inches,0.24
1355,Tribeca,FVA3168,Virginia Tech Hokies iPhone 4 Case Black Shell,29.99,,
1356,Coolermaster,RRVTPS28PKR1,Cooler Master Vortex Plus CPU Cooler,30,5.9 x 5.0 x 4.8 inches,1.25
1357,ViewSonic,PJD7383,ViewSonic PJD7383 DLP Projector,729,15.4 x 15.0 x 8.3 inches,12.1
1358,Digital Innovations,4230300,Micro Innovations 4230300 EasyGlide Travel Wired Optical Mouse,10.88,7.5 x 6.1 x 1.6 inches,1
1359,,3266BL,Safco Onyx Mesh Desk Organizer 8 Sections 11 3 8w x 9 1 2d x 13h Black,47.94,,2
1360,Sony,BCVW1,Sony BCVW1 AC Charger for W Series Battery,44.88,8.0 x 4.8 x 1.0 inches,0.5
1361,iLuv,ICC816BLK,iLuv Portfolio Case Stand for iPad 2 Black,35.88,11.0 x 7.75 x 1.6 inches,0.56
1362,LG,M2380D,LG 23  LED TV Monitor M2380D Black,349,21.5 x 16.4 x 7.6 inches,13.7
1363,,,Cardinal Zippered Binder Pockets 8-1 2 x 11 Clear 3 Pack,5.27,,
1364,Panasonic,RP-HX40-PK,Panasonic SLIMZ Over-Ear Headphone Black Pink RP-HX40-PK,34.88,9.1 x 7.2 x 1.4 inches,1
1365,HP,HP s5-1020,HP Black Pavilion Slimline s5-1020 Desktop PC with Intel Pentium E6800 Processor 1TB Hard Drive and Windows 7 Home Premium Monitor Not Included,429,15.43 x 12.28 x 6.21 inches,21.58
1366,Tribeca,FVA4614,Los Angeles Lakers iPod Touch 4G Hard Case,29.99,,
1367,Belkin,BE108230-06,Belkin Home Office Series 8-Outlet Surge Protector w Coaxial Protection,17.88,12.4 x 6.88 x 2.17 inches,2.1
1368,Razer,LYCOSA,Razer Lycosa Gaming Keyboard,67.84,18.46 x 8.7 x 0.59 inches,3.5
1369,Rocstor,G222R2-01,Rocstor G222R2-01 Rocpro 850 External Hard Drive,159.98,8.66 x 5.79 x 1.61 inches,4.95
1370,Apricorn,D809WCDEL60,Apricorn D809WCDEL60 80GB Dell Latitude   Inspiron Series Notebook Hard Drive,98.84,3.94 x 2.75 x 0.37 inches,0.65
1371,ZyXEL,WAP3205,Zyxel WAP3205 Wireless N Access Point,49.88,9.72 x 8.19 x 2.43 inches,1.65
1372,LIFEWORKS,IHM153OR,LifeWorks Optical Netbook Mouse in Red IHM153OR,19.88,6.2 x 4.2 x 1.6 inches,0.2
1373,Dymo,30277,Dymo File Folder Labels 2-up,10.88,2.6 x 2.5 x 1.4 inches,0.15
1374,Sunpak,SP-LP1-MW,Sunpak Lens Pen Lens Cleaner,0,8.0 x 3.5 x 1.0 inches,
1375,InFocus,,InFocus SVGA DLP Projector IN102,336.54,,
1376,Draper,112051,Draper Glass Beaded Envoy Electric Screen  - HDTV 161 diagonal,1501.95,,173
1377,Merkury,M-SEP300,Merkury Sony Reader Screen Shield Fits Reader Pocket Edition,6.28,8.26 x 4.72 x 0.2 inches,0.5
1378,Office Star,,Office Star Products 93 Series Leather Visitors Chair with Loop Arms Black,179.49,,32
1379,Inland,8419,Inland 3.5  SATA USB 2.0 Hard Drive Enclosure,20.52,7.8 x 4.7 x 1.7 inches,0.78
1380,Scosche,SE69R,Scosche 6  Speaker Enclosures 2pk,20.23,12.0 x 11.75 x 9.0 inches,8.8
1381,Samsung,C3050,Samsung C3050 GSM Cell Phone Gray Unlocked,74.99,3.82 x 1.86 x 0.59 inches,1.5
1382,Kodak,,Kodak Hard Case Kodak Small Grippable Tripod and Kodak 8GB SD Memory Card Value Bundle,30,,
1383,Case Logic,214336,Case Logic Trend Compact Camera Case,15.19,4.6 x 3.1 x 1.1 inches,0.14
1384,,,RCA 46  LED Full HD 1080p 120Hz HDTV LED46A55R120Q with RCA Home Theater System 6ft HDMI Cable TV Bundle,789,,
1385,V7,V7N3C5E-05F-BLK,V7 5 CAT5e Network Patch Cable Black,4.88,8.0 x 5.5 x 0.05 inches,0.15
1386,,T4850L,Trodat Trodat Econ Micro 5-in-1 Message Stamp Dater Self-Inking 1 x 3 4 Blue Red,14.47,,0.077
1387,Avery,50007,Avery Recyclable Binder 1-1 2  Capacity Red,9.47,,0.545
1388,Sony,XS-R1644,Sony Xplod XS-R1644 6-1 2  4-Way Speakers,47,6.5 x 6.5 x 1.75 inches,4
1389,COCOON INNOVATIONS,CPS365BK,Cocoon Innovations 13  Kips Bay MacBook Case Black,59.99,14.0 x 10.0 x 3.0 inches,4
1390,,I4010WH,Tablemate Table Set Plastic Banquet Table Cover Roll,17.49,40.0 x 3.0 x 3.0 inches,3
1391,Da-Lite,40320,Da-Lite Matte White Scenic Roller Manual Screen - 15 x 20,2285.99,,562
1392,Inland,5302,Inland Pro 8-Sheet Paper Shredder,47.54,14.7 x 12.13 x 7.09 inches,5
1393,Disney,TS390ACR,Disney Toy Story Aliens Alarm Clock Radio,18,7.44 x 5.91 x 1.0 inches,1.6
1394,,2514500,GBC Design View Presentation Binding System Covers Clear 8-3 4,19.94,,0.858
1395,JOBY,GP1ATEN,Joby Gorillapod Original Orange,19.94,8.3 x 4.8 x 2.9 inches,0.55
1396,Sony,SHL2AM,Sony SHL2AM LCD Viewfinder Hood,38,5.85 x 4.49 x 1.05 inches,0.16
1397,DJ Tech,T545A,DJ-Tech T545A 15  600W 2-Way Active Loudspeaker,358,27.0 x 16.0 x 12.75 inches,51
1398,Sharp,XL-DH259N,Sharp Electronics XLDH259N 160W Micro System with iPod Dock Black,0,18.0 x 17.0 x 12.0 inches,
1399,NETGEAR,WN3000RP100NAS,NETGEAR Universal Wi-Fi Range Extender,79.88,7.1 x 5.7 x 4.0 inches,0.75
1400,Luxor,LP42CLE-B,Luxor Presentation Station with Laptop Shelf,213.99,42.0 x 24.0 x 18.0 inches,54
1401,HP,HP CH566A,HP 82 Cyan Inkjet Cartridge CH566A,29.88,6.18 x 4.61 x 1.02 inches,1
1402,XEROX,Xerox Card Scanner 200,Xerox Card Scanner 200 Scanner,168.98,6.9 x 2.4 x 1.5 inches,0.43
1403,Adesso,GP-160PB,Adesso GP-160PB Easy Cat 2 Button Glidepoint Touchpad - Electrostatic - PS 2,34.82,3.4 x 2.7 x 0.5 inches,0.5
1404,Arkon,CA8655,Arkon CA8655 Car Charger,7.88,4.0 x 2.0 x 1.0 inches,0.25
1405,EP Memory,BH-SKTHPT/2G,Birdhouse Tony Hawk 2GB Ptero SkateDrive USB Flash Drive,9.84,6.25 x 3.25 x 1.5 inches,1.5
1406,IBM,28P2010,IBM 28P2010 Black Toner Cartridge,425,,5.4
1407,,75464,Advantus Translucent Retractable ID Card Reel 4pk Assorted Colors,10.94,,0.102
1408,StarTech,,StarTech.com SCSI22 Cable,16.82,,
1409,Olympus,228175 KIT,Olympus VG-110 Silver 12MP Digital Camera Bundle w 4x Optical Zoom 2.7  LCD Display HD Movie Recording,139,3.6 x 2.1 x 0.78 inches,3
1410,StarTech,DVIDSMF6,StarTech.com DVIDSMF6 6ft DVI-D Monitor Extension Cable,13.88,7.65 x 7.2 x 0.675 inches,0.55
1411,Draper,206020,Draper Matte White Luma 2 Manual Screen - 133 diagonal HDTV Format,486.95,,59
1412,Max,50FE,Max Staple Cartridge For EH-50F Flat-Clinch Electric Stapler 5000 Box,17.35,,0.426
1413,POST-IT,C50,Post-it Notes Dispenser w Weighted Base Plastic 11 7 8 x 2 1 2 x 7 3 4 Gray,22.94,,2.39
1414,Logitech,910-002463,Logitech 910-002463 Wireless Mouse M305 Silver Filament,28.88,5.1 x 2.0 x 0.1 inches,0.35
1415,Clarion,VZ401,Clarion VZ401 7  Single-Din Multimedia Control Station with USB Port and Built-In Bluetooth,499.99,16.3 x 9.7 x 4.9 inches,9.56
1416,Adobe,ADBCD21340WIAE,Adobe Software Production Premium CS5.5 PC,449,8.0 x 5.75 x 1.9 inches,0.45
1417,Acer,PU.VD703.001,Acer Black Veriton X2110-BU260W Desktop PC with AMD Athlon II x2-260 Processor 19  LCD Monitor 320GB Hard Drive and Windows 7 Professional,498,9.84 x 7.6 x 2.36 inches,9
1418,Wilson Jones,,WILSON JONES                                       Wallet File Letter Recycled Kraft,6.09,,0.33
1419,Lexmark,T650H11A,Lexmark T650H11A Black High-Yield Toner Print Cartridge,565.2,,5.95
1420,INNOVERA,51451,Innovera Softskin Gel Keyboard Wrist Rest Black,11.88,,1.344
1421,Avery,5694,Avery Laser CD Labels Glossy 40-Count,20.15,12.0 x 9.25 x 0.25 inches,0.517
1422,TOPS BUSINESS FORMS,65100,TOPS JAMMIT Pocket Wirebound Notebook Ruled 9 White 100 Sheets per Pad,7.94,,1.012
1423,Avery,5972,Avery 750pk High-Visibility Laser Labels Neon Yellow,14.94,,0.757
1424,PNY,P-FD4GB/MINI-EFM1,PNY 4GB Mini Flash Drive,12.88,6.75 x 5.0 x 0.5 inches,0.0518
1425,NZXT,NZXT Phantom,NZXT Phantom Crafted Series ATX Full Tower Steel Chassis Black,139.82,24.53 x 21.26 x 8.75 inches,29
1426,Da-Lite,34723,Da-Lite HC Matte White Advantage Manual with CSR - Wide Format 164 diagonal,1223.99,,104
1427,Elite Screens,VMAX92XWV2,Elite Screens MaxWhite VMAX2 Plus2 Series 82 Overall Height ezElectric Motorized Screen - 92 Diagonal,379,85.6 x 82.0 x 3.15 inches,22
1428,Everest,207657,Everest Classic Laptop Briefcase,27.99,15.0 x 12.0 x 8.0 inches,2.45
1429,Wireless Gear,AU477,Wireless Gear Multi-Function Bluetooth Headset with Wall Charger Black,0,8.5 x 6.0 x 2.0 inches,0.62
1430,Coolmax,HD-381BZ-U3,CoolMax 3.5  USB 3.0 External Hard Drive Enclosure Black,26.88,7.5 x 4.3 x 1.2 inches,0.75
1431,Ten One Design,T1-AF25-407,Ten One Design Pogo Stylus for iPhone 4 Burnt Orange,13.49,3.5 x 1.1 x 0.6 inches,0.05
1432,Apple,MC987LL/A,Apple iPad 2 with Wi-Fi 3G Verizon White 64GB,829,11.3 x 9.4 x 3.6 inches,2.7
1433,BLACKBERRY,ACC-39316-301,BlackBerry Skin for PlayBook Tablet Black,19.88,7.6 x 5.1 x 0.4 inches,0.9
1434,HP,HP s5-1010,HP Black Pavilion Slimline s5-1010 Desktop PC with Intel Pentium E6700 Processor 750GB Hard Drive and Windows 7 Home Premium Monitor Not Included,369,15.43 x 12.28 x 6.21 inches,21.58
1435,Mainstays,MS11-021-208-63,Mainstays Computer Stand,0,31.8 x 23.6 x 15.5 inches,
1436,U.S. Robotics,USR5637,USRobotics 56K USB 2.0 External  Modem,47.82,7.6 x 6.0 x 1.5 inches,0.6
1437,CyberPower,850,CyberPower 2400 Joules 8 Oulet Surge Protector,20.88,14.25 x 8.75 x 1.75 inches,1.95
1438,Plantronics,DA-40,Plantronics USB-To-Headset Adapter,27.98,6.75 x 5.5 x 2.0 inches,0.33
1439,StarTech,PCI420USB,StarTech.com PCI420USB USB Adapter Card,14.88,7.56 x 7.2 x 2.7 inches,0.24
1440,Samsung,CLT-R409,Samsung CLT-R409 Imaging Drum Unit For CLP-310 CLP-315 and CLP-3170 Printers,144.84,12.15 x 10.62 x 6.21 inches,2.85
1441,Cables To Go,3131,Cables To Go 03131 6ft Premium Universal Power Cord,7.88,,0.72
1442,Verbatim,94892,Verbatim 94892 DataLifePlus 52x CD-R Media,19.88,5.17 x 5.17 x 3.6 inches,2
1443,Aleratec,350107,Aleratec Inc Aleratec Copy Cruiser Mini Hard Drive Duplicator Dock,129.82,5.5 x 5.0 x 3.0 inches,1.2
1444,Belkin,F7D1101,Belkin Basic Wireless N150 USB Adapter,29.99,8.65 x 5.5 x 1.75 inches,1.1
1445,Draper,111324,Draper Matte White Signature Series E Electric Screen  - NTSC 200 diagonal,2664,,278
1446,Draper,116025,Draper Matte White Targa Electric Screen  - WideScreen 108 diagonal,772.95,,62
1447,BIC,GREM11-BLK,BIC Grip Roller Pen 0.5mm Black 1-Dozen,10.99,5.5 x 2.75 x 1.44 inches,0.5
1448,Zax,87704,ZAX Pro Series Subwoofer Cable 4m,6.88,6.3 x 6.3 x 1.1 inches,0.68
1449,Gemini,CDMP-1400,Gemini CDMP-1400 Pro Media Player CD MP3 USB,299.95,19.9 x 12.8 x 4.6 inches,15
1450,Atlantic,38806138,Atlantic Game Central Organizer,63.99,49.35 x 20.0 x 11.24 inches,13.9
1451,Visual Land,ME965L4GBWHT,Visual Land V-Touch Pro 4GB Flash Portable Media Player White,49,8.4 x 5.5 x 1.2 inches,0.4
1452,Logitech,920-003198,Logitech 920-003198 MK100 Classic Desktop Usb Ps 2 Compact Design,17.88,21.3 x 7.8 x 1.8 inches,2.2
1453,,13529,Westcott Titanium Straight Handle Bonded Trimmers 8  Cut,9.94,,0.199
1454,Sharpie,1747388,Sharpie Stainless Steel Permanent Marker Fine Tip Black,7.94,,0.085
1455,Lexmark,X644A11A,Lexmark X644A11A Black Toner Print Cartridge,326.24,,4.3
1456,TOPS BUSINESS FORMS,74109,TOPS Second Nature Subject Wire Notebook College Rule 6 x 9-1 2 WE 80 Sheets,5.54,,0.464
1457,Swingline,74030,Swingline Light Touch Desktop 2- or 3-Hole Adjustable Punch,21.94,,2.742
1458,Avery,,Avery Metal Rim Key Tags Card Stock Metal 1-1 4  Diameter 50 Pack,7.42,,
1459,Sony,MHS-TS10/B,Sony Bloggie Touch MS10 MP4 Pocket HD Video Camera with 3  LCD and 2 Hour Record Time Black,178,4.25 x 2.13 x 0.63 inches,0.9
1460,Sentry,SENTRY DJ STYLE BK,Sentry Headart Extreme Folding Headphones Black,12.98,10.12 x 6.12 x 2.12 inches,0.35
1461,Sonnet Technologies  Inc,KP-MB,Sonnet Carapace Silicone Keyboard Cover,16.88,12.8 x 5.6 x 0.4 inches,0.15
1462,Nokia,N8 Green,Nokia N8 12MP Camera GSM Phone Green Unlocked,449.92,7.68 x 7.28 x 1.38 inches,1.3
1463,,216070B16,MMF Industries Self-Adhesive Currency Straps,9.2,,1.089
1464,US Brown Bear,,US Brown Bear Large Tilt Low to Profile Mount for 32 to 63 Displays in Silver,59,31.75 x 21.0 x 2.75 inches,7.8
1465,Mace Security,KO-60,Mace Security 60 RJ-11E Cable White,29.82,8.0 x 5.0 x 2.0 inches,2.25
1466,Kodak,C195 Red Bndle,Kodak EasyShare C195 Red 14.0MP Digital Camera w Bonus Case Bundle 5x Optical Zoom 3.0  LCD Smart Capture w 50 Bonus Prints,79,3.8 x 2.5 x 1.3 inches,0.75
1467,rooCASE,212537,rooCASE Executive Leather Portfolio Case for Samsung Galaxy Tab P1000,37.59,8.5 x 5.7 x 1.2 inches,1
1468,Slappa,NSV-121,Slappa Ladies Damask Netbook Sleeve in White,39.99,,1
1469,Boss,BV9958B,Boss Audio BV9958B - Single-DIN In-Dash DVD MP3 CD AM FM Receiver with Full Detachable 7  Widescreen Touchscreen TFT Monitor USB and SD Memory Card Ports and Front Panel AUX Input,180,11.0 x 8.0 x 4.0 inches,5.45
1470,Whistler,RLC-360,Whistler RLC-360 GPS Module,62.88,1.57 x 1.57 x 0.61 inches,0.28
1471,Toshiba,40E210U,Toshiba 40  Class LCD 1080p 60Hz HDTV 40E210U,449,38.78 x 23.8 x 3.46 inches,39.3
1472,Epson,ELPD6250,Epson America PowerLite D6250 Projector,1599,21.46 x 19.53 x 10.4 inches,16.84
1473,INTERLINK,VP6345,Interlink Electronics Wireless Presentation Suite,299.99,21.7 x 7.2 x 2.1 inches,2.85
1474,Xantech,CPL10,Xantech Cpl10 Rf Ir Coupler,11.88,5.0 x 4.25 x 1.0 inches,0.1375
1475,Belkin,F3N401-06-ICE,Belkin 6 FireWire Cable 4-pin 6-pin,4.88,72.0 x 1.0 x 0.3 inches,0.25
1476,NETGEAR,WN511B100NAS,Netgear WN511 RangeMax NEXT Wireless-N  PC-Card Notebook Adapter,58.88,4.84 x 2.13 x 0.33 inches,0.45
1477,Garmin,010-00633-00,Garmin eTrex Summit HC Handheld GPS Receiver 010-00633-00,166.88,1.7 x 1.3 inches,0.81
1478,ActionTec,HLE0850001K,Actiontec MegaPlug 85Mbps Powerline Ethernet Adapter Kit Two-Pack,69.99,10.4 x 7.4 x 3.8 inches,1.35
1479,Penpower,SWOCR0038,Penpower WorldCard Ultra Sheetfed Scanner,129,9.0 x 7.0 x 3.0 inches,0.84
1480,ANTEC,SOLO,Antec Solo Quiet Mini Tower Computer Case Piano Black,94.82,21.3 x 20.0 x 10.6 inches,25.7
1481,Fellowes,98915,Fellowes Split Design Keyboard w Microban Protection,40.84,20.5 x 10.5 x 2.75 inches,3.14
1482,Penpower,SWLEA0010,Penpower Chinese Expert,104.88,8.9 x 7.2 x 3.2 inches,0.75
1483,COBRA,29-WXNWST,Cobra Mobile CB Radio With NightWatch Illuminated Display And SWR Antenna Calibration,150,13.25 x 12.0 x 3.0 inches,6.05
1484,Koss,CS-95,Koss Monaural Headset With Noise Canceling Microphone,11.88,9.5 x 7.0 x 2.25 inches,0.39
1485,Sakar,32070,Sakar Crayola Digital Camcorder,46.48,10.25 x 8.1 x 2.5 inches,1.1
1486,TRENDnet,TUS9,TRENDnet USB to Serial converter,15.27,9.0 x 6.5 x 1.5 inches,0.35
1487,StarTech,PCI1394_4,StarTech.com PCI1394 4 4 Port IEEE 1394 FireWire PCI Card,19.88,7.65 x 5.175 x 1.575 inches,0.6
1488,Kingston,KTM-TP9828/1G,Kingston KTM-TP9828 1G 1GB DDR-333 200-pin SO DIMM SDRAM Laptop Memory Module,64.88,6.03 x 1.98 x 0.45 inches,0.1
1489,Nuance,F309A-G00-12.0,Nuance PaperPort Professional Version 12.0,169.99,7.6 x 5.0 x 1.5 inches,0.2
1490,Quartet,7693M,Quartet Contour Fabric Bulletin Board,73.24,,6.05
1491,Draper,102207,Draper M2500 Access Series V Electric Screen  - HDTV 106 diagonal,1933.95,,95
1492,Draper,115004,Draper Matte White Rolleramic Electric Screen - AV Format 84 x 84,1391,,161
1493,Draper,132003,Draper Matte White Salara Electric Screen - AV Format 70 x 70,440.4,,37
1494,Energizer,962266,Energizer Zero Mercury 357 Battery 3pk.,0,3.5 x 1.74 x 0.254 inches,
1495,Draper,104255,Draper Matte White Access Series E Electric Screen  - WideScreen 182 diagonal,1622.45,,128
1496,Draper,250010,Draper M1300 Cineperm Fixed Frame Screen - 144 x 144 AV Format,1094.99,,53
1497,BIC,RT7511-RED,BIC Triumph 730R Needle Point Roller Pen 0.5mm Red 1-Dozen,22.49,5.5 x 2.75 x 1.44 inches,0.33
1498,Disney,,Disney Mickey Mouse Portfolio,0,11.81 x 9.35 x 0.08 inches,
1499,Visiontek,900368,VisionTek Radeon HD6770 1GB GDDR5 Graphics Card,145,10.5 x 8.5 x 2.75 inches,1.65
1500,Officemate,97228,Officemate Plastic Coated Paper Clips Assorted Colors 800pk,8.88,,1.12
1501,REDIFORM OFFICE PRODUCTS,,REDIFORM OFFICE PRODUCTS                           Brownline Weekly Appointment Book w 30-Minute Schedule 7-5 8 x 10-1 4 Black 2012,22.29,10.625 x 8.312 x 0.687 inches,1.19
1502,Logitech,985-000283,Logitech 985-000283 UE 200VI Blue,39.88,6.14 x 4.02 x 1.73 inches,1
1503,Tribeca,FVA3959,San Diego Padres iPhone 4 Case Silicone Cover,24.99,,
1504,Avery,79802,Avery 2  Heavy Duty View Binder with EZD Ring Navy Blue,7.97,11.75 x 11.625 x 3.125 inches,1.35
1505,Kensington,K72353US,Kensington Wireless Presenter Pro with Green Laser Pointer,59.88,7.0 x 6.5 x 2.2 inches,0.52
1506,Targus,CVR600-WIT,Targus 15.4  Groove Laptop Backpack,31.38,17.75 x 13.25 x 5.0 inches,2
1507,Wilson Jones,21402,Wilson Jones Super Heavy Weight Sheet Protector,10.94,,1
1508,Elite Screens,VMAX135XWH2,Elite Screens MaxWhite VMAX2 Plus2 Series ezElectric Motorized Screen - 135 Diagonal in White Case,729.99,130.6 x 80.7 x 3.15 inches,38
1509,Canon,4547B001,Canon CLI-226 Cyan Ink Tank,13.97,4.25 x 3.75 x 1.0 inches,0.08
1510,Imation,27861,Imation 16GB Pocket Flash Drive,58.88,10.9 x 5.4 x 4.0 inches,1.4
1511,Cables Unlimited,GAM-2295-06,Cables Unlimited UltraFast Hardcore Gaming HDMI Cable,18.57,6.0 x 5.0 x 1.0 inches,0.4
1512,Canon,4925B001AA,Canon PowerShot ELPH 100 HS Blue 12.1MP Digital Camera with 4x Optical Zoom 3.0  LCD 1080p HD Video w 50 Bonus Prints,178.54,3.7 x 2.2 x 0.8 inches,0.95
1513,Uniden,D1680,Uniden D1680 DECT 6.0 with Caller ID and Call Waiting,33.84,6.9 x 4.5 x 4.0 inches,2
1514,Scosche,IPD2PCBK,snapSHIELD P2 Polycarbonate Case iPad 2 Smoke,20.88,13.0 x 9.0 x 0.5 inches,1.29
1515,Universal Remote,KP-900BL,Universal Remote KP-900Wh IR RF Wireless Keypad Remote with Mounting Bracket Black,299.99,10.3 x 7.2 x 2.2 inches,1.97
1516,Targus,CPT401DUS,Targus 17  Blacktop 17e Deluxe Laptop Case w Dome Protection CPT401DUS,67.88,8.5 x 7.0 x 1.5 inches,0.52
1517,Kingston,KVR667D2S5/1G,Kingston 1GB 667MHz DDR2 SODIMM Notebook Memory,17.92,,0.41
1518,Solo,PT1364,Solo 17  Rolling Laptop Case,89.88,17.75 x 16.75 x 9.25 inches,7.7
1519,RF Link,AVS-5811,RF Link 5.8GHz Audio Video Transmission System with IR Repeater,94.54,10.5 x 6.5 x 4.13 inches,3.46
1520,StarTech,SVECONUS6,StarTech.com SVECONUS6 Ultra Thin USB KVM Cable,12.88,7.2 x 3.825 x 0.9 inches,0.5
1521,Iomega,33716,Iomega 33716 70GB REV Media,229.98,2.925 x 2.925 x 2.925 inches,1.14
1522,StarTech,PCISCSIUW,StarTech.com PCISCSIUW 1 Port PCI Ultra Wide SCSI Controller Adapter Card,75.88,7.65 x 5.4 x 2.03 inches,0.76
1523,HP,Q1413A,HP Q1413A Universal Heavyweight Coated Paper,58.78,34.65 x 4.05 x 3.6 inches,10
1524,Maxell,EB-PK,Maxell Jelleez Ear Buds Pink,7.01,5.25 x 2.0 x 1.0 inches,0.5
